filename,name,quantity,weight,height,length,width
113806.jpg,"interplexus seriphos capsules, 100 count; carlson labs vitamin a palmitate, 15000 iu, 240 softgels; 2gig technologies 2gig-key2-345 key ring remote, 4-button; 12 pack sonishare premium replacement toothbrush heads for philips sonicare diamond clean, [4, 8, 12, 20 packs available]; funko pop animation steven universe steven glow in the dark hot topic",5,0.21,2.12,4.78,3.18
03803.jpg,"pentel super hi-polymer lead 0.3mm hb (300-hb); ledertek decorative solar powered lights multi-color 200 led 8 modes fairy string light for garden, lawn, patio, tree, wedding, party, outside, holiday, indoor, outdoor decorations, valentines day",2,0.61,2.1,8.3,3.3
02711.jpg,"vera bradley turnlock wallet, classic black, one size; swaddledesigns marquisette swaddling blanket, chevron, turquoise; first aid kit bag for travel - car - home - travelling - caravan - camping - work. over 100 pieces including eye wash - cpr mask - thermal blanket - tweezers - scissors and much more.100% guarantee.",3,0.73,1.91,9.07,5.38
110729.jpg,"71"" suntan tub",2,5.7,4.0,12.9,11.6
115878.jpg,"keurig 5048 my k-cup reusable coffee filter - old model; candy crush all over print cosmetic bag, multi, one size; newteck rugged impact proof dual layer shock resistant case+ auxiliary cord & long stylus bundle for apple iphone 6 4.7 inch (3 pieces - diamond studded blue)",4,0.15,1.82,5.35,3.15
108749.jpg,big ben cufflinks with gift box; jerome russell punky colour cream purple; ostart 5pcs black faux leather business id credit card badge holder clear pouch case; standard focus tool,5,0.15,1.18,4.54,2.9
116757.jpg,(2 pack) snapware snap 'n stack six section divider insert,1,0.3,3.2,9.1,3.4
01097.jpg,high t senior with beta sitosterol for advanced prostate support- natural testosterone booster - 90 capsules; best vitamin c serum - 72% organic anti wrinkle serum for face - anti aging facial serum - satisfaction guaranteed; unicorn emoji stuff 2600mah 5v/1.5a portable charger (adorable unicorn emoji power bank)for ios android phones by jack&chloe,4,0.22,2.25,5.42,3.15
111092.jpg,"toshiba canvio basics 2tb portable hard drive - black (hdtb320xk3ca); trident iphone 6/6s 4.7-inch 2014 krios series lc bubble wrap case - retail packaging - orange; tucch slim leather flip folio wallet case with magnetic closure, credit card slot and stand for apple iphone se / 5s / 5 - brown",3,0.22,1.3,6.6,3.93
06752.jpg,fog lights extra bright hid xenon conversion kit by kensun h10 6000k,1,2.3,3.4,8.1,7.7
105481.jpg,yamaha tsx-b72dgn desktop audio system (dark green); xfx double dissipation r9 390 1015mhz xxx oc 8gb ddr5 displayport hdmi dual dvi,3,3.95,4.37,12.37,9.03
100379.jpg,"ihome | comfort - wireless optical mouse - carbon (see more colors); 1byone easy chime wireless doorbell operating at 500 feet with 2 plug-in receivers, cd quality sound and led flash, 36 melodies to choose, white",2,0.5,2.95,6.8,4.5
100683.jpg,giro revel bike helmet - white/silver,1,1.4,7.2,13.9,9.2
107146.jpg,depo 335-2019l-as chevrolet avalanche/silverado driver side replacement fog light assembly; maxam ktflk128 enormous novelty stainless steel flask 128 oz/1 gallon,2,2.4,4.75,15.7,9.65
119158.jpg,"clara clark premier 1800 series 4pc bed sheet set - queen, sage olive green,",1,2.45,4.0,10.9,9.4
113555.jpg,"bsi men's 752 bowling shoe, black/grey, size 12; burton apollo backpack, flame triple ripstop, one size",2,1.52,3.58,15.77,10.74
04295.jpg,"the perfect date (fear street, no. 37); 4 pack pwr+ 3.6v battery combo for black & decker versapak vp100 vp105 vp110 vp142 vp143 vp7240; sears-craftsman; pivot180 plr36nc s100 s110: 151995-03 383900-03 387854-00 00911271000 11271 900.112712; zeiss pre-moistened lens cloths wipes 240 count, compare with 200ct",3,1.31,2.66,8.63,5.4
116307.jpg,"the source: twelve principles of governance that power exceptional boards; brightown g40 25 clear globe string light bulbs, black, 25-feet",3,0.42,1.43,8.67,6.6
06302.jpg,"gold 3 pole 3.5mm male repair headphone jack plug small mini earphone headset plug metal audio soldering & spring; [iope] water fit lipstick (#44 forever pink) 3.2g -korea cosmetics; 3x wallet magnifier • credit card size fresnel lenses by cz garden supply (15 pack); 2 pack ziggy baby jersey cotton changing pad cover set, blue & grey,; samsung 32gb evo select micro sdhc memory card, 80mb/s (mb-me32da/am)",5,0.19,0.56,5.1,3.78
103806.jpg,"conair 1875 watt hair dryer; kensun 150 psi high pressure air compressor, silver",2,1.57,3.35,8.55,6.75
107516.jpg,"luxurious heavy weight macrame trim fabric tablecloth by goodgram® - assorted sizes & colors - beige, 60"" x 104"" rectangle (8-10 chair)",1,1.35,1.5,10.3,9.1
113105.jpg,slender 8 waist trimmer slimmer belt - large edition - for men and women - lower back support - improve fitness - boost workout benefits - target abdominal - weight loss - lifetime warranty,3,0.35,0.8,9.5,8.3
03100.jpg,"agenda 21: into the shadows; set of 6 kikkerland safari animal butt magnets, (mg23)",4,0.27,1.14,7.21,4.9
111138.jpg,"1-pack ge soft white 49780 60-watt, 660-lumen g40 soft white bulb, 5-inch diameter with medium base,; mako group front and rear flip-up sight set, black",4,0.31,2.3,8.5,4.82
111616.jpg,speak like a ceo: secrets for commanding attention and getting results; audio-technica atr2500-usb cardioid condenser usb microphone; pack of 3 citrus ii cpap mask wipes qty: 62 wipes -; skylanders trap team: trap master knight light character pack,5,1.16,2.8,8.55,6.06
01613.jpg,"big book of thread ornaments  (leisure arts #4795); the big book of holiday paper crafts (leisure arts #5558): the big book of holiday paper crafts sc; bonanza: the official second season, vol. 1; doctor who tardis teapot 25oz",4,1.55,1.62,9.5,7.55
00901.jpg,"anpro 330 yards rechargeable remote dog training collar with beep, vibration and shock for 15 to 100 lbs breed dog vibration/shock electronic electric bark collar",1,0.65,1.8,7.5,5.7
107238.jpg,"house of doolittle non-dated, student planner/assignment book, spiral 7 x 11 inch (hod2575); harmony linens bed sheet set - 1800 double brushed microfiber bedding - 4 piece (king, lavender); limostudio 160 led video light lamp panel dimmable for dslr camera dv camcorder with hard carry case & black superfiber lens cleaning cloth, agg1814",4,1.84,2.85,11.87,9.95
105205.jpg,"rubies guardians of the galaxy rocket raccoon costume, child small; domino sugar packets, 500 count, restaurant quality; fairly odd treasures 14.5 x 19 inches poly shipping envelopes/self sealing bags, 2.4 mil, 100-count (14.5x19-pm-g60-100pk)",4,3.35,3.72,11.52,8.62
09223.jpg,"rapunzel organic corn starch, 8 oz; 50 seed starting 2"" square durable reusable plastic pots black; 2 x white tissue paper 15"" x 20"" - 100 sheet pack",4,1.0,3.1,7.42,4.95
119226.jpg,"4 per pack smead expanding wallet, 2"" expansion, flap and cord closure, letter size, assorted colors, (77288)",1,0.55,0.8,11.8,9.7
100007.jpg,"simplicity women's large pashmina plaid fringe scarf, pink",3,0.55,2.9,15.6,13.0
108437.jpg,"puzzles and games for math, grade 3: gold star edition (home workbooks); j r peters jacks classic no.1.5 10-30-20 blossom booster fertilizer; candied (glazed) orange peel strips. 16 oz bag",3,0.99,2.0,7.65,6.3
116429.jpg,"rv pigtails, inc. 30060 rv pigtails 4-way pigtail for fold down & pop-up campers - palomino; mayo chiki: complete collection; amerock bp1908-10pack allison value hardware 3 inch center to center handle cabinet, satin nickel",3,0.48,2.36,7.57,6.54
04411.jpg,"equate - fiber powder, clear soluble, 125 servings, 16.7 oz (compare to benefiber); yi smart dash camera car dvr night vision hd 1080p, golden",3,0.48,2.83,7.03,4.2
01243.jpg,halloween (unrated two-disc special edition); petticoat junction: return to hooterville; panasonic kx-tge273s link2cell bluetooth enabled phone with answering machine & 3 cordless handsets,4,0.81,1.57,8.32,5.82
09673.jpg,"amscan hot wheels speed city 6-1/2"" x 6-1/2"" luncheon napkins, 16-count; it's academic premium edition super stretch book cover: black - fits 10"" x 15"" textbooks guaranteed!; rigid softt wide tourniquet case, belt (tek-lok) attachment (orange); premium edition jumbo book cover sox (neon green)",4,0.12,1.05,7.22,5.92
104947.jpg,"two's company cupcakes and cartwheels veggie salt measuring cup set in gift box; greenco vacuum seal, space saver storage bags - variety (medium, large)- 6 pack",2,1.22,4.5,8.45,6.8
119676.jpg,"depo 312-50007-101 toyota pickup front passenger side replacement exterior door handle; plain coffee mug-- yellow -- high quality ceramic mug!! (11oz, yellow)",4,0.84,3.82,5.22,4.25
107668.jpg,depo 441-2038r-as volkswagen golf/jetta passenger side replacement fog light assembly,1,0.8,5.1,7.1,5.7
102190.jpg,(pack of 2) anchor hocking 91016l12 5 oz glass measuring glass; otterbox commuter iphone 6 plus/6s plus case - frustration-free packaging - neon rose (whisper white/blaze pink),2,0.47,2.15,7.0,4.8
105655.jpg,"ball mason jars wide-mouth can or freeze -  16 oz 12pk; fever-fish children's fever monitor strips; the multiples times table dinnerware award-winning 4-piece middle years gift boxed set; contraband pink label 5257 womens design series houndstooth print lifting gloves (pair) (black/pink, small)",5,2.28,2.46,12.24,7.86
08961.jpg,"funny guy mugs that's what -she ceramic coffee mug, white, 11-ounce",1,0.85,4.3,4.5,4.3
10452.jpg,wooden massage hair brush 1 brush; ghost whisperer: the complete series,4,0.94,2.62,7.4,2.75
100457.jpg,"yoo.mee music jet rain showerheads with bluetooth speakers for music or phone to stream your favorite songs, story, drama or playlist right in the shower -waterproof speakers",1,1.2,4.3,9.0,9.0
09389.jpg,nutro crunchy treats with real mixed berries - 10 oz. (283 g); chill pal ultimate cooling towel ★love it or it's free guaranteed★,4,0.44,1.6,8.9,2.67
114044.jpg,"global beauty care coq10 anti-aging face cream - 1.7 oz; orico tool free usb 3.0 external enclosure for 2.5-inch sata hdd/ssd (7mm & 9.5mm) - black (2599us3); [qualcomm quick charge 3.0]topes premium usb car charger fast charging for samsung galaxy s7, s7 edge, android and apple devices samsung fast charge qi wireless charging pad and more",5,0.08,1.62,3.78,2.36
04041.jpg,"norpro 3024 4-cup separator and strainer; plastic black vintage retro wayfarer style sunglasses shades eyewear for party prop favors, decorations, toy gifts (12 pairs) by super z outlet®",2,0.52,3.3,8.7,6.05
113781.jpg,no items,0,0.0,0.0,0.0,0.0
104414.jpg,black & decker ld120va 20-volt max lithium-ion drill/driver with 30 accessories,2,4.6,4.0,9.0,7.9
102939.jpg,daron alaska airlines airport play set; cuisineye bbq gloves oven mitts food grade silicone with quilted liner for camping grilling baking,4,0.77,1.6,12.37,8.7
11613.jpg,"mobile suit gundam uc [special edition] [japan import]; audi sline car wheel tire valve stem caps(black); blenderbottle classic loop top shaker bottle, aqua, 20 ounce; iphone 6s case, spigen [extreme protection] tough armor case for apple iphone 6 (2014) / iphone 6s (2015) - gunmetal (sgp11612); gabor fitness graduated 20-25mm hg compression running leg sleeves, medium, pink",5,0.27,1.46,6.26,4.34
109226.jpg,"mckesson performance bandage adhesive fabric strip, 100 count; ( 5-pack ) redbarn - small beef filled bone, net wt. 3.5 oz, promote dental health; chalk birthday themed dessert napkins & plates party kit for 8",5,0.5,1.68,5.94,4.84
117238.jpg,"cheetah mounts aptmmb tilting wall mount bracket for 32 to 65 inch tv sets; twisted veins 10 foot hdmi cable; 3 axis magnetic bubble level; mount st. helens panorama of power and renewal; 54 piece wooden train track builders set of wooden tracks, compatible with thomas, and more",4,4.43,2.77,16.07,7.51
05200.jpg,"the velveteen rabbit 10"" soft toy; unmcore (3 pack) combination security lock cable for notebook laptop pc with numbers fits in kensington slot (1m) - silver",3,0.4,3.53,9.4,6.27
00452.jpg,wissotzky tea & dreams gift box,4,0.55,2.5,11.4,4.8
110457.jpg,"dewalt d180005 14 piece master hole saw kit; (pack of 4) bob's red mill - whole grain 10 grain hot cereal, 25 ounces; 4m kidzlabs race car mecho motorized kit",3,4.07,3.1,9.67,8.1
07397.jpg,"positive discipline for single parents : nurturing, cooperation, respect and joy in your single-parent family; hello angel relaxing patterns coloring collection; msd 32739 8.5mm super conductor spark plug wire set; eotech tactical cr123 65moa/1moa/side button",4,1.74,1.85,9.55,8.2
118067.jpg,"(pack of 12) wet ones antibacterial hand  wipes travel pack, 15-count (colors may vary); ivso samsung galaxy grand prime g5308w g530 super magic high quality case-will only fit samsung galaxy grand prime g5308w g530 smartphone (white)",2,0.89,2.55,7.1,5.7
102893.jpg,"(pack of 6) da'bomb ghost pepper nuts, 8-ounce cans",3,3.85,3.1,12.0,8.4
103781.jpg,"o'neill wetsuits uv sun protection mens skins short sleeve crew sun shirt rash guard, white/white/white, 3x-large; purex 08993 dryer sheets, mountain breeze, 40 count; iphone 6s plus screen protector, spigen® [3d touch compatible- full coverage tempered glass] iphone 6 plus / 6s plus premium oil resistant coated glass screen protector - black (sgp11636); helly hansen aspire lifa flow singlet - women's aqua marine medium",4,0.42,2.04,8.15,5.42
101246.jpg,"bobs red mill gluten free oat bran, 18 ounce",2,1.05,1.7,8.3,5.0
106583.jpg,"premium cool mist ultrasonic humidifier w/ aroma essential oil diffuser - no noise - 7 color led lights – 7 hours+ use - auto shut-off & etl safety approval for children; 72 pack zael film canisters: , 36 translucent white, 36 black, 35mm. packed in a box printed “21 uses of the zael film canisters”. rockets, geocaching container, science experiments or first aid kits.",2,1.87,6.0,8.55,7.45
11243.jpg,toland home garden  peace be with us 12.5 x 18-inch decorative usa-produced garden flag; waav rover over ear active noise cancellation bluetooth headphones w/ anc for iphone 5 5s 6 android samsung,2,0.92,1.7,11.35,9.9
112190.jpg,"nature's way ginkgold eyes, 60 tablets; nintendo super smash bros. white classic gamecube controller",2,0.42,2.75,6.09,3.91
108964.jpg,"wireless charger, moko 3 coils qi wireless charging stand for samsung galaxy s6 / s6 edge / s6 edge plus / s7 / s7 edge / note 5, lg g3, nexus 7 and all qi-enabled devices (ac adapter included), black",2,0.6,3.4,9.1,4.4
115655.jpg,fram cf8791a fresh breeze cabin air filter,1,0.5,2.0,9.7,5.7
02195.jpg,draw-tite 75685 max-frame receiver; dura international br34180 rear solid disc brake rotor; soccer challenge perfect goal with score keeper; nutro kitten chicken and whole brown rice recipe natural kitten food 6.5 pounds; essential oil 30 bottles black,5,5.8,4.56,11.92,9.74
114947.jpg,"the jazz fly (book w/ audio cd); concern 97181 weed prevention plus for gardens, 5-pound shaker bag",3,2.3,1.5,11.27,8.87
109676.jpg,hello kitty baby  activity cube (discontinued by manufacturer),1,0.65,6.5,9.0,7.0
04942.jpg,"[irhino] tm heavy duty rugged impact hybrid case cover with build in kickstand protective case for apple iphone 6 (4.7 inch) (white on green); pgh steeler fans-the 'burgh, a drinking town w/championship problem gold t-shirt (x-large)",3,0.42,0.93,8.5,6.73
11756.jpg,"pioneer embroidered 200 pocket frame fabric cover photo album, baby blue",2,1.6,1.9,9.1,8.2
101753.jpg,"master lock 4688dred tsa accepted cable luggage lock, red; men's complete liquid multivitamin w/ coq10, paba + 100 additional vitamins, minerals, & amino acids – boosts energy & stamina – supports heart, brain, and muscle function. max absorption! – 32 serv",3,0.02,2.23,7.37,3.23
05345.jpg,"sunlite mini willow bushel basket - white; betty dain plus size men's jacket, 2215 4x black; in the shadows - 10 classic crime dramas: suddenly,the strange love of martha ivers, please murder me!, trapped, fear in the night + more!",3,0.4,2.87,8.6,5.97
